Country Name,Aruba,Africa Eastern and Southern,Afghanistan,Africa Western and Central,Angola,Albania,Andorra,Arab World,United Arab Emirates,Argentina,Armenia,American Samoa,Antigua and Barbuda,Australia,Austria,Azerbaijan,Burundi,Belgium,Benin,Burkina Faso,Bangladesh,Bulgaria,Bahrain,"Bahamas, The",Bosnia and Herzegovina,Belarus,Belize,Bermuda,Bolivia,Brazil,Barbados,Brunei Darussalam,Bhutan,Botswana,Central African Republic,Canada,Central Europe and the Baltics,Switzerland,Channel Islands,Chile,China,Cote d'Ivoire,Cameroon,"Congo, Dem. Rep.","Congo, Rep.",Colombia,Comoros,Cabo Verde,Costa Rica,Caribbean small states,Cuba,Curacao,Cayman Islands,Cyprus,Czech Republic,Germany,Djibouti,Dominica,Denmark,Dominican Republic,Algeria,East Asia & Pacific (excluding high income),Early-demographic dividend,East Asia & Pacific,Europe & Central Asia (excluding high income),Europe & Central Asia,Ecuador,"Egypt, Arab Rep.",Euro area,Eritrea,Spain,Estonia,Ethiopia,European Union,Fragile and conflict affected situations,Finland,Fiji,France,Faroe Islands,"Micronesia, Fed. Sts.",Gabon,United Kingdom,Georgia,Ghana,Gibraltar,Guinea,"Gambia, The",Guinea-Bissau,Equatorial Guinea,Greece,Grenada,Greenland,Guatemala,Guam,Guyana,High income,"Hong Kong SAR, China",Honduras,Heavily indebted poor countries (HIPC),Croatia,Haiti,Hungary,IBRD only,IDA & IBRD total,IDA total,IDA blend,Indonesia,IDA only,Isle of Man,India,Not classified,Ireland,"Iran, Islamic Rep.",Iraq,Iceland,Israel,Italy,Jamaica,Jordan,Japan,Kazakhstan,Kenya,Kyrgyz Republic,Cambodia,Kiribati,St. Kitts and Nevis,"Korea, Rep.",Kuwait,Latin America & Caribbean (excluding high income),Lao PDR,Lebanon,Liberia,Libya,St. Lucia,Latin America & Caribbean,Least developed countries: UN classification,Low income,Liechtenstein,Sri Lanka,Lower middle income,Low & middle income,Lesotho,Late-demographic dividend,Lithuania,Luxembourg,Latvia,"Macao SAR, China",St. Martin (French part),Morocco,Monaco,Moldova,Madagascar,Maldives,Middle East & North Africa,Mexico,Marshall Islands,Middle income,North Macedonia,Mali,Malta,Myanmar,Middle East & North Africa (excluding high income),Montenegro,Mongolia,Northern Mariana Islands,Mozambique,Mauritania,Mauritius,Malawi,Malaysia,North America,Namibia,New Caledonia,Niger,Nigeria,Nicaragua,Netherlands,Norway,Nepal,Nauru,New Zealand,OECD members,Oman,Other small states,Pakistan,Panama,Peru,Philippines,Palau,Papua New Guinea,Poland,Pre-demographic dividend,Puerto Rico,"Korea, Dem. People's Rep.",Portugal,Paraguay,West Bank and Gaza,Pacific island small states,Post-demographic dividend,French Polynesia,Qatar,Romania,Russian Federation,Rwanda,South Asia,Saudi Arabia,Sudan,Senegal,Singapore,Solomon Islands,Sierra Leone,El Salvador,San Marino,Somalia,Serbia,Sub-Saharan Africa (excluding high income),South Sudan,Sub-Saharan Africa,Small states,Sao Tome and Principe,Suriname,Slovak Republic,Slovenia,Sweden,Eswatini,Sint Maarten (Dutch part),Seychelles,Syrian Arab Republic,Turks and Caicos Islands,Chad,East Asia & Pacific (IDA & IBRD countries),Europe & Central Asia (IDA & IBRD countries),Togo,Thailand,Tajikistan,Turkmenistan,Latin America & the Caribbean (IDA & IBRD countries),Timor-Leste,Middle East & North Africa (IDA & IBRD countries),Tonga,South Asia (IDA & IBRD),Sub-Saharan Africa (IDA & IBRD countries),Trinidad and Tobago,Tunisia,Turkey,Tuvalu,Tanzania,Uganda,Ukraine,Upper middle income,Uruguay,USA,Uzbekistan,St. Vincent and the Grenadines,"Venezuela, RB",British Virgin Islands,Virgin Islands (U.S.),Vietnam,Vanuatu,World,Samoa,Kosovo,"Yemen, Rep.",South Africa,Zambia,Zimbabwe
1976,,122.9016231,168.8203641,416.8694581,,106.8249258,,118.1896602,,271.6284722,,,,115.2995539,,,,37.37208665,,,164.1947237,72.72166514,,,,,,,,224.4572885,,,,,,17.82758437,,430.2259887,,98.45617613,115.9263272,717.3076923,543.7083333,,,248.5370312,,,180.8710337,16.04698363,445.0563204,,,,,60.56640685,,,332.5451186,,171.6773706,134.5003431,144.4032551,125.8197438,,,1187.394222,204.0011329,78.15374652,,83.03691112,,,88.89598974,173.4821968,124.4516243,,112.9638234,,,,123.2587859,,,,,,,,110.2436881,,,787.775,,,86.37634691,,,264.1055699,,,183.3853033,136.6761575,138.8969938,193.4055687,195.4766409,267.4267101,190.5435592,,145.6002045,,272.9669653,139.2549092,169.7457761,268.7716994,10.02910468,95.07161167,,103.4675325,116.1469933,,,,,,,85.75696574,,207.707328,,102.8846154,,,,199.5311184,168.2813446,233.8905118,,,166.5552248,139.6299001,,131.2738811,,,,,,151.5004055,,,,,78.74386805,130.9208243,,139.2955544,,,,92.20580285,144.5048523,,,,200,,347.4680472,,711.5380952,78.48876876,,,,2633.333333,,40.45764257,48.19381354,,,139.3174263,88.69942348,,,194.8324496,,218.7642127,338.4130982,,,144.812016,304.1160954,,,89.71340377,,,,84.62880032,,0.31512605,62.74122807,,,152.3895703,8.451993249,,133,,,,1227.284736,,,,136.1356502,,136.1356502,,,,,,181.5892055,,,,354.7532656,,,134.5003431,,,3460.303561,,,191.6897003,,144.5048523,,152.3895703,136.1356502,16.04698363,30.42715694,207.9015398,,275.6977475,41.4,,129.6438547,425.2873563,102.153906,,,175.5692475,,,380.0841515,,98.17010695,,,,111.937216,1164.179104,118.3834951
1977,,118.1526845,143.8775239,474.7907631,,110.5337079,,71.5040136,,264.242532,,,,111.3972031,,,,36.80627877,,,272.0467603,75.40150394,,,,,,,,237.041617,,,,,,19.26236796,,444.5714286,,95.22436677,120.9228121,770.9677419,1416.666667,,,240.4605263,,,205.6652758,14.18236799,694.3521595,,,,,56.47663909,,,320.9213604,,125.7418768,,151.6179416,,,,1470.533881,191.5904298,75.93334088,,72.86639266,,,86.94030887,140.5032197,133.23413,,110.4661724,,,,114.6035368,,,,,,,,109.904014,,,876.5084746,,,83.3073003,,,270.2376055,,,196.5442779,138.0072244,141.1026628,234.8860024,226.88758,155.3648069,245.3814911,,160.3149724,,284.0920074,189.5412248,43.20102025,289.697392,9.998371091,107.5194411,,77.46478873,99.15966387,,,,,,,80.2146671,0.034385767,214.1765185,,41.51785714,,,,206.3326246,220.9531965,234.7945674,,,170.0863678,142.4565036,,130.4310638,,,,,,87.26300438,,,,,62.22746616,119.5329879,,142.1264673,,,,116.9132075,115.9618735,,,,198.630137,,297.6022727,,744.4186047,75.97067668,,,,1804.878049,,36.09504638,51.9047619,,,140.4955768,86.25274085,,,220.9474988,,190.4402912,388.0127451,,,144.9638687,177.361965,,,88.29950035,,,,81.98694745,,0.395256917,58.58475894,,,170.7544903,8.629310345,,155.9739609,,,,623.698363,,,,133.7296768,,133.7296768,,,,,,164.61297,,,,392.5847808,,,,,,3057.303371,,,195.8530458,,115.9618735,,170.7544903,133.7296768,14.18236799,17.42077129,297.4021219,,188.3373433,110,,132.534923,264.4351464,101.2129065,,,188.8290323,,,297.5886525,,97.87171897,,,,106.2722154,746.2686567,128.26
1978,,115.8393685,111.115942,303.6345695,,104.4979079,,68.72012045,,370.4632737,,,,120.1620829,,,,34.99412596,,,217.861446,76.20802291,,,,,,,,229.6828447,,,,,,20.58138868,,499.7159091,,116.4942207,120.2435649,585.7142857,,,,265.3849309,,,241.3293051,17.32880079,943.5146444,,,,,55.919499,,,303.2034617,,128.3191643,,155.0132542,,,,792.9666667,184.9323481,77.72370421,,77.67365124,,,87.48506293,138.6584521,114.6922277,,113.0440907,,,,119.1653254,,,,,,,,111.8149892,,,858.4526704,,,82.21723573,,,190.1066917,,,180.8376143,136.1704596,139.0299424,224.6555037,235.2101219,109.9908651,211.654337,,173.0522766,,580.8159722,222.4294067,35.3655006,316.5549252,10.65993211,117.2129577,,110.5890411,102.6340111,,,,,,,76.38812385,0.032258065,219.481024,,49.84177215,,,,213.5569428,188.2738711,223.8161178,,,166.9224026,140.1387707,,127.7916999,,,,,,69.50672646,,,,,59.82234776,130.0168095,,139.8417327,,,,148.6753355,109.9391425,,,,300,,306.9036145,,985.5614973,72.85263934,,,,1830.769231,,32.64655063,43.908282,,,145.8152038,85.39467956,,,241.7670594,,181.8785604,380.8681417,,,142.8788469,123.9260578,,,84.85922972,,,,80.89073074,,0.398076923,62.10658833,,,181.3388964,11.92676475,,93.52479864,,,,392.6421405,,,,124.5762177,,124.5762177,,,,,,176.4889796,,,,420.8413462,,,,,,8225.714286,,,200.9722051,,109.9391425,,181.3388964,124.5762177,17.32880079,21.52264947,245.1410991,,220.3007519,,,130.5446326,284.4392134,94.64398848,,,259.836282,,,235.3793103,,97.36530522,,,,104.5759306,629.3532338,133.4515366
1979,,120.8541837,102.9792961,409.5327511,,102.9380902,,63.58241873,,494.2325228,,,,114.3702683,,,,32.36583946,,,202.8306819,85.53237193,,,,,,,,231.5018902,,,,,,19.08023896,,479.9479167,,118.8670448,119.1258025,707.971831,,,,305.7913849,,,219.7222222,17.67675619,334.8233598,,,,,55.33276208,,,283.3174301,,228.9110512,,151.4933951,,,,816.5346229,169.276889,77.59007252,,80.35079621,,,87.56104688,106.8632001,110.0170035,,116.7058684,,,,108.2848837,,,,,,,,114.1678129,,,2510,,,80.43833222,,,209.6449575,,,173.7379416,134.9209829,137.7853013,219.0930977,219.7013899,92.01005987,218.2533102,,175.4767214,,411.891516,339.5653736,26.35658915,304.2506486,8.613651579,111.9144881,,145,106.448683,,,,,,,66.75518857,0.214913709,215.3219407,,45.91836735,,,,208.870999,186.6496447,268.670227,,5428.348214,170.4424053,136.915282,,126.5178384,,,,,,108.1073446,,,,,60.00451261,130.6098388,,136.5251095,,,,151.1363636,113.8449386,,,,412.0689655,,347.2405063,,1167.741935,70.67868189,,,,1900,,35.11703316,44.64673459,,,133.0816078,83.34318011,,,219.9674901,,165.8183668,460.6998654,,,157.5794203,88.85560865,,,85.67741735,,,,79.24241586,,0.262467192,58.47977115,,,185.210307,15.93381818,,87.87878788,,,,439.4117647,,,,133.4176506,,133.4176506,,,,,,169.1242134,,,,613.4375,,,,,,,,,203.015324,,113.8449386,,185.210307,133.4176506,17.67675619,19.56309097,218.3246531,,245.9016393,,,125.9755426,222.4592708,92.39780256,,,211.8304082,,,362.6666667,,95.77642559,,,,110.0383124,689.1343284,117.9485834
1980,,130.7248074,104.5521472,544.9277926,,99.68085106,,62.08456371,,373.5591686,,,,118.4754274,,,,33.5636159,,,215.4450695,87.61351637,,,,,,,,213.5730785,,,,,,19.74837001,,506.1452514,,106.950286,121.0048292,602.2456618,,,,356.5068493,,,183.75,19.43990836,452.177626,,,,,54.07681758,,,222.7393135,,431.6849817,124.8576755,143.5053016,118.3576856,,,797.5714286,131.0042806,75.63646501,,77.36703612,,,84.982052,116.0010483,114.9449929,,113.9053615,,,,114.1111111,,,,,,,,109.3626739,,,500,,,78.69794175,,,224.50627,,,161.3750603,132.6672068,135.3025844,204.8466507,188.6031851,99.56220723,236.8523023,,183.0532028,,256.7948718,604.7583826,26,324.1612975,8.657238798,112.4674353,,108.2706767,98.16216216,,,,,,,67.91694858,0.202205882,205.2260389,,25.82524272,,,,197.4749925,201.0944003,298.9640764,,1549.737434,167.6354959,134.5628313,,125.9055641,,,,,,96.89123301,,,,,63.89124989,131.6246796,,134.1692992,,,,167.5585284,112.5092567,,,,372.972973,,310.0116279,,1286.931818,70.00244564,,,,3344.230769,,34.80267055,45.45932679,,,134.3171296,81.13126094,,,169.325492,,151.9141986,470.4225352,,,164.068544,111.1091136,,,94.63487006,,,,77.64393709,,0.27962251,51.09857978,,,185.1607785,26.95,,62.17948718,,,,,,,,147.433985,,147.433985,,,,,,154.885189,,,,1008.65019,,,124.8576755,,,,,,189.033222,,112.5092567,,185.1607785,147.433985,19.43990836,13.66432337,117.8247387,,229.0322581,,,123.972931,268.7707641,91.10412705,,,143.4414039,,,396.849266,,95.32513328,,,,115.1880952,1234.87824,152.427065
1981,,143.4738472,94.63975155,607.8752363,,103.0379747,,66.09196259,,382.639908,,,,122.8019194,,,,32.78329393,,,181.4778522,103.3204051,,,,,,,,179.1969556,,,,,,22.82195637,,479.8866856,,93.90620382,118.6384278,1044.680851,411.3647059,,,305.3435115,,,172.3809524,28.14609141,410.7902088,,,,,55.56124438,,,258.970521,,357.9741379,124.5166035,133.5816565,119.9371555,,,704,118.2609422,78.65521786,,69.27944608,,,89.08457474,178.358262,109.091904,,121.6335444,,,,121.2967844,,,,,,,,128.898677,,,544.2256098,,,85.49984578,,,256.459144,,,160.7063067,128.1595374,130.2924938,178.6710335,165.0270437,118.3999511,205.8980545,,148.0293889,,244.4490301,2854.625,,341.1898017,7.648100149,123.5357788,,49.36132627,102.5095472,,,,,,,77.67515409,0.273224044,184.2281517,,69.01960784,,,,175.3194996,193.6350891,193.310294,,341.3696473,150.3188418,130.2107209,,120.2281725,,,,,,94.18605684,,,,,69.04190413,140.1708826,,129.9645468,,,,209.3333333,130.0367264,,,,811.7647059,,268.6522262,,2000.5,79.71707179,,,,2244.210526,,37.12334797,44.09448819,,,137.6040428,87.95409712,,,138.0977897,,146.2840201,403.4703023,,,156.3663743,401.3945813,,,99.97126374,,,,85.34665533,,0.31758034,63.72587633,,,149.062497,42.48204159,,80.46357616,,,,,,,,164.7037626,,164.7037626,,,,,,167.2755031,,,,218.8065557,,,124.5166035,,,,,,164.6721014,,130.0367264,,149.062497,164.7037626,28.14609141,15.46359447,109.2963225,,150.7772021,,,122.2967069,314.8514851,104.9164356,,,81.32774986,,,673.5200197,,100.1716502,,,,128.8282132,1816.63113,157.8467419
1982,,154.6751843,109.2815735,850.9433962,,106.2124248,,60.41838858,,227.0212766,,,,138.6424399,,,,35.60033585,,,172.3254346,101.3641939,,,,,,,,180.9535018,,,,,,26.06872158,,509.2814371,,95.7865468,122.6189319,675.862069,,,,385.0253807,,,144,15.36508785,553.1139589,,,331.9057448,,56.29807359,,,223.7460361,,132.7326933,130.3572124,126.3602702,125.1510739,,,576.416,96.37981472,80.28643422,,77.28651094,,,89.2668523,161.8250201,110.0850057,,127.0670346,,,,128.2632799,,,,,,,,111.3499246,,,652.5887097,,,84.26361411,,,294.878491,,,170.8833287,126.2962641,128.0530456,163.5919357,148.8647954,132.0983139,193.0909098,,132.3514811,,238.3092155,3073.65643,1604,382.5,7.623147432,114.9385737,,20.01315507,113.335237,,,,,,,57.79220779,0.210526316,177.4119783,,506.25,,81.31332083,,166.6227425,211.8569846,131.9715702,,153.5644864,140.8355298,128.7266654,,120.2957679,,,,,,62.90130797,,,,,68.33712548,126.9078201,,128.707812,,,,328.90625,116.9891255,,,,1376.923077,,321.8412459,,1109.774436,75.56799023,,,,3042.857143,,34.40359531,41.0248147,,,137.8156805,87.0427492,,,127.7600036,,122.9426059,950.2337091,,,146.5011486,553.4973768,,,111.1882297,,,,84.50154902,,0.249425665,60.69615664,,,133.598928,59.13111669,,96.84210526,,,,,,,,177.3528168,,177.3528168,,,,,,150.6606614,,,,115.9747751,,,130.3572124,,,,,,155.5991953,,116.9891255,,133.598928,177.3528168,15.36508785,15.60554378,117.6227768,,1100.565185,,,123.876383,355.8823529,97.35724734,,,64.2394822,,,693.706435,,99.76544082,,,,138.0987203,891.0980182,151.791133
1983,,125.9258059,117.1428571,1178.358209,,104.7959184,,51.28251388,51.05555556,236.5269461,,,,149.9540191,,,,37.48960931,,,146.1550875,97.44483776,,,,,,,,144.0886088,,,,,,22.90459032,,494.4134078,,113.8351521,129.6256618,1077.142857,,,,351.754007,,,245.2777778,34.48428312,563.4439121,,,97.8993457,,51.29517115,,,198.8723107,,154.9,134.616137,121.8017916,130.5376644,,,3075,103.2939633,77.66524205,,75.80589756,,,87.29799372,121.8257583,94.37032216,,125.6299806,,,,129.9985098,,,,,,,,107.8867543,,,400.4058824,,,81.10454011,,,246.0821629,,,170.0104597,125.7865131,126.655185,142.4267604,132.9332926,106.9741546,158.3679893,,145.0326086,,252.6276556,3735.29941,45.78125,483.1639344,7.472655029,123.3362548,,4.543742244,121.7169374,,,,,,,69.14627096,0.220458554,156.6460213,,838,,60.080316,,148.8224422,168.759782,115.8853702,,268.5647488,139.6453255,126.5168451,,122.4479373,,,,,,44.69558877,,,,,62.21041326,113.3323824,,126.5860013,,,,266.1666667,92.82953552,,,,2100,,300.4758216,,1044.585987,70.02748193,,,,6178.571429,,32.6996985,38.98691816,129.0657439,,125.8979211,83.6071586,,,108.8506981,,235.9563072,760.8737519,,,154.7240663,198.613229,,,119.6782805,,,,80.62296913,,0.26582162,58.25070822,,,139.5897865,80.79346602,,97.38219895,,,,,,,,155.5281044,,155.5281044,,,,,,144.2519624,,,,107.6113014,,,134.616137,,,,,,137.7987873,,92.82953552,,139.5897865,155.5281044,34.48428312,12.75076229,118.4496538,,231.9793355,,,121.2851539,670,94.55636407,,,62.16760677,,,783.7509428,,96.89707593,,,,110.8744949,904.5029625,144.6629213
1984,,108.8185043,148.8925349,652.7054108,,101.0752688,,46.83561578,1.731889564,301.3307985,,,,156.3660523,,,,38.10045662,,,158.1291996,89.56774492,,,,,,,,158.8842061,,,,,,23.59462507,,494.2307692,,130.4288301,131.860216,768.5185185,,,,257.5527198,,,237.7777778,9.115225415,317.6762034,,,,,52.4080629,,,184.7444282,,113.7452521,136.3080227,117.6306251,131.3663331,,,2436.2,106.5595716,77.10295994,,77.80300257,,,85.30004909,106.811192,89.16522663,,123.609923,,,,127.9644269,,,,,,,,104.5140562,,,474.7368421,,,78.21442102,,,194.7012177,,,167.7928384,126.6718349,127.4761163,143.0505612,134.6918245,105.8747252,156.3464698,,152.2496671,,284.1596639,6664.355652,66.15384615,222.6019385,7.237090087,110.003236,,2.357039734,111.7866468,,,,,,,67.8141886,0.175500176,159.7861111,,362.6618705,,24.11697248,,152.6706762,168.8765214,113.4068921,,277.8097941,143.5472594,127.6980412,,125.1336321,,,,,,66.02306248,,,,,53.57235028,116.1060131,,127.7924654,,,,217.5722543,82.88552092,,,,,,346.8830169,,1418.859649,67.74490452,,,,5324,,33.32385055,38.59321506,,,144.5378151,81.06197882,,,112.0900296,,129.6733706,886.0564843,,,146.6127781,182.1905555,,,105.3501946,,,,78.29277479,,0.17829641,57.2724219,,,147.2527835,65.89152758,,45.56962025,,,,,,,,132.0702763,,132.0702763,,,,,,134.0368177,,,,104.814778,,,136.3080227,,,,,,145.7916388,,82.88552092,,147.2527835,132.0702763,9.115225415,14.38682095,115.0286088,,217.3652695,,,121.4823174,530,88.43471256,,,86.80285344,,,1369.847998,,95.81965991,,,,97.89156504,1119.522388,128.1310212
1985,,119.0215088,132.1775362,441.875,,101.1827957,,46.01928961,2.238169589,312.6923077,,,,157.1348315,,,,38.68061874,,,125.0042194,88.10467953,,,,,,,,161.4702854,,,,,,23.30035782,,431.9711538,,134.4625493,125.165702,902.173913,,,,252.9699027,,,264.2622951,4.520663158,300.7321773,,,,,54.89106026,,,197.7135921,,158.5715497,,113.2284421,123.9231294,,,,100.6410256,80.85023396,,80.68003809,,,87.89173759,104.5014584,94.89415572,,130.3135011,,,,130.1603725,,,,,,,,110.0620155,,,475.4,,,83.16899553,,,197.7216978,,,149.8495313,120.5218876,121.7164209,143.0034729,146.408525,89.06605923,137.984787,,150.1416794,,258.0045082,4038.651786,49.07558456,217.2758621,6.845547792,120.2323994,,1.771373503,120.6701246,,,,,,,71.08996687,0.278551532,155.4759241,,,,24.32626662,,148.2525251,141.1202001,115.2282145,,1935.159046,135.3056116,120.8413499,,119.9123644,,,,,,55.31718898,,,,,51.65129328,112.1844197,,120.879706,,,,168.7713043,73.29074045,,,,,,303.7901825,,907.4235808,73.94114947,,,,4452,,36.41077114,40.79497908,,,127.0833333,85.87264079,,,128.1542241,,101.1670597,142.9175273,,,159.2855459,131.1366681,,,98.65306122,,,,83.26746181,,0.169506386,52.41309484,,,147.478913,81.52028158,,34.375,,,,,,,,138.3457001,,138.3457001,,,,,,135.7281792,,,,110.6845576,,,,,,,,,141.7085108,,73.29074045,,147.478913,138.3457001,4.520663158,14.02171621,103.8651914,,339.9573,,,113.9208989,430,101.7096706,,,122.1787902,,,703.4482759,,97.54005792,,,,101.3429265,3276.819297,146.3778715
1986,,121.6033377,119.9286988,398.8265971,,103.5483871,,47.4116963,0.680529301,420.042798,,,,143.3212809,,,,41.59335288,,,137.2699018,89.02395649,,,,,,,,176.5801928,,,,,,21.66289026,,466.8463612,,169.1910633,121.1980438,638.2978723,,,,243.3420467,,,265.625,2.261239691,365.6922228,,,,,56.83539008,,,229.9022521,,163.3652054,,113.3426244,,,,,118.3118406,84.73891762,,86.44471001,,,91.23843434,110.0660231,95.39329211,,138.0719492,,,,131.840796,,,,,,,,112.3084221,,,615,,,78.79839158,,,172.1409914,,,155.4817993,118.7596873,120.5329193,153.0288822,161.4420627,87.21689831,140.442465,,135.5644178,,280.8731402,1255.997407,51.30491632,214.9396552,6.526887712,132.7467744,,0.773383776,131.1649307,,,,,,,75.01954992,0.118360403,173.1214657,,,,32.82904059,,162.6049897,138.7090026,131.0788888,,3129.175441,128.7304619,120.3297279,,117.8110887,,,,,,58.58470566,,,,,51.50118546,120.6176569,,120.266469,,,,127.3927299,72.86267556,,,,,,251.0764957,,274.9791145,62.70004001,,,,907.0671378,,33.67672347,43.90881913,,,139.1304348,82.13195447,,,147.0870551,,198.4126984,103.6702128,,,147.4798691,125.7531611,,,114.2493639,,,,78.98240583,,0.145530751,51.52416357,,,139.2327718,94.4626828,,43.93592677,,,,,,,,142.6953686,,142.6953686,,,,,,154.0650607,,,,134.4957175,,,,,,,,,155.0265494,,72.86267556,,139.2327718,142.6953686,2.261239691,12.2091911,116.9077266,,340.4857326,,,115.6202532,260.4500511,81.85634361,,,132.372737,,,834.1026294,,94.82111678,,,,108.1692208,383.2984762,130.4706576
